encoder__Undergraduate Major_Arts,encoder__Undergraduate Major_Business,encoder__Undergraduate Major_Economics,encoder__Undergraduate Major_Engineering,encoder__Undergraduate Major_Science,encoder__Current Job Title_Analyst,encoder__Current Job Title_Consultant,encoder__Current Job Title_Engineer,encoder__Current Job Title_Entrepreneur,encoder__Current Job Title_Manager,encoder__MBA Funding Source_Employer,encoder__MBA Funding Source_Loan,encoder__MBA Funding Source_Scholarship,encoder__MBA Funding Source_Self-funded,encoder__Desired Post-MBA Role_Consultant,encoder__Desired Post-MBA Role_Executive,encoder__Desired Post-MBA Role_Finance Manager,encoder__Desired Post-MBA Role_Marketing Director,encoder__Desired Post-MBA Role_Startup Founder,encoder__Reason for MBA_Career Growth,encoder__Reason for MBA_Entrepreneurship,encoder__Reason for MBA_Networking,encoder__Reason for MBA_Skill Enhancement,remainder__Age,remainder__Undergraduate GPA,remainder__Years of Work Experience,remainder__Annual Salary (Before MBA),remainder__GRE/GMAT Score,remainder__Undergrad University Ranking,remainder__Entrepreneurial Interest,remainder__Networking Importance,remainder__Expected Post-MBA Salary,remainder__Gender,remainder__Has Management Experience,remainder__Location Preference (Post-MBA),remainder__Online vs. On-Campus MBA,remainder__Decided to Pursue MBA?
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8695509922002392,0.48543795052153005,0.16302543407094053,-1.4695242578659742,0.6488408734590517,-0.7319454314360294,0.3566374744278351,-0.008565491589999577,1.5082564743088498,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.6186841543329593,1.3224330051046287,1.211420508482134,1.420593016439019,1.4460274046886346,1.7185443839269356,-0.8809216721168062,-0.12447200836942532,-0.9314430917895022,1.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.12260577215522644,1.095746844488373,-0.8853696403402528,0.41412377690914587,0.15534444936454803,-1.1737238770225922,-1.383680075400567,-1.631256726501961,-0.6697203260231686,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8695509922002392,0.5377501414329734,1.5608855332858649,0.02400862425619231,-0.3697863608898598,0.5588759642622085,-0.8035742254577662,0.9959576538316907,1.5338991471712267,1.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6186841543329593,1.2003712263112603,-0.8853696403402528,0.41752819315601813,-1.059415979175769,-1.5326688640616744,0.9367433243706357,-0.5494625698939868,-1.0133469220175548,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8695509922002392,-0.7351798374121558,1.5608855332858649,1.0153901099646998,0.5412839605153779,-0.5386673614919083,1.594196620972476,-0.7426400978596963,-0.7368198849829326,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.1147625365106921,0.48543795052153005,0.5124904588746716,0.9435105032977831,0.49699581989151215,-0.8492928310449601,-0.9195953954463263,-1.01308863701169,-0.36577705950168227,2.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6215118011113728,0.3285013777871993,0.5124904588746716,1.187816055559128,-0.8379752760564402,-0.5662785143410685,-0.6488793321396861,0.26188304756199404,-0.10080277325712207,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6186841543329593,0.4331257596100867,-0.5359046155365217,1.1152787775717927,0.9398772261301693,0.158514247949386,1.0527644943591954,0.30051855315513587,-1.440798701249855,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12260577215522644,-1.1362399677332238,0.8619554836784027,-0.9476040352915001,-0.6355152046330541,1.0903906566085417,0.8207221543820753,-0.24037852514885105,0.7011896792436114,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6186841543329593,-0.7700546313531181,-1.2348346651439839,0.5674772542114375,-0.45203576490561037,-1.4084186762404536,-1.3063326287415267,0.6096025979002713,0.07160171028156684,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6186841543329593,-0.7351798374121558,-1.5842996899477149,0.6713893228375614,1.4207198957607114,0.3655978943180873,1.4395017276543958,-1.631256726501961,-1.1363627801104557,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3734726100225064,0.3633761717281618,-1.5842996899477149,0.3109467526999603,0.20595946722039454,1.5252663139828144,-0.9195953954463263,1.0345931594248323,-0.5470739588937026,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1147625365106921,1.6711809445142534,-1.2348346651439839,-1.5506499495670099,-0.6291883274010732,1.5252663139828144,0.9367433243706357,-0.8585466146391223,1.5840760200056756,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3656293743779722,1.6014313566323284,0.16302543407094053,-1.4189222527420091,-1.1037041197996345,0.35179231789350723,0.5500060910754353,-0.12447200836942532,-1.5683223490966607,1.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.37064496324409285,-0.9444286010579298,0.8619554836784027,-1.410604644866128,-0.36345948365787895,1.131807385882282,-0.10744720552640545,0.8414156314591231,1.4431767992825295,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.610840918688425,-0.6654302495302308,-0.8853696403402528,1.7148429025039105,0.4843420654275505,-1.477446558363354,-1.422353798730087,-1.1289951537911156,0.25198719863044794,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6215118011113728,-1.6070496859362167,0.16302543407094053,0.1893162449707967,-0.6418420818650349,1.1594185387314422,1.362154280995356,1.38231270976311,0.6987017734231502,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6186841543329593,-0.3341197070910877,0.8619554836784027,-1.6601715676908209,-0.8189946443604977,-0.7112370667991593,0.12459513445071464,-1.2835371761636833,-1.1996935312431845,1.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12543341893364,1.1829338293407787,1.211420508482134,0.2325291193771185,-0.5785733095452267,-0.7733621607097697,-1.3450063520710467,1.073228665017975,-0.6213909080058936,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6186841543329593,1.4619321808684784,0.8619554836784027,1.3104524135430493,0.8955890855063036,0.8902097984521306,-0.06877348219688555,-0.35628504192827715,0.2419616771559164,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3734726100225064,-0.9095538071169673,0.5124904588746716,1.5889568744661564,-0.8253215215924786,-1.5947939579722847,-1.383680075400567,-1.1676306593842576,-0.9199149737303357,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8695509922002392,-0.8049294252940806,-0.5359046155365217,0.013021644550377272,-1.2618760505991549,-1.3877103116035834,-0.4168369921625657,1.2664061929836845,-0.6927765621415015,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.37064496324409285,-0.9618659980284114,-0.8853696403402528,-0.4479672645147353,0.6994558913148983,-1.6776274165197653,-1.3063326287415267,0.8027801258659809,-1.1737798983409555,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12543341893364,-0.5084936767958993,0.5124904588746716,-0.9756130962316764,-0.7683796265046512,-1.6845302047320554,-0.8035742254577662,-0.9358176258254061,-0.6887614270055098,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6215118011113728,1.0783094475178914,-1.5842996899477149,0.47536458280458677,-0.6861302224889007,0.7107373049325895,1.0914382176887159,0.5709670923071295,-0.53155533842944,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12543341893364,0.5203127444624925,0.5124904588746716,0.573357609546944,1.0853954024657282,0.19302818901083624,-0.9195953954463263,-1.2062661649773996,1.6703891090640506,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3656293743779722,1.0085598596359664,0.16302543407094053,1.2427509540882031,0.7943590497946105,0.6900289402957193,0.47265864441639516,1.652761248915104,1.340211984138692,1.0,1.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1147625365106921,0.31106398081671766,-0.8853696403402528,0.6436123811869444,-1.0088009613199223,0.26205607113373663,-0.9195953954463263,0.1459765307825683,-1.6591924933707318,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12260577215522644,-0.8223668222645615,-0.8853696403402528,0.8137945069822977,-1.1100309970316153,0.8418902809661002,0.39531119775735496,-1.2062661649773996,0.268614291985015,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6136685654668386,-0.926991204087449,-1.2348346651439839,-0.39666890152209183,-1.5276048943423493,-0.07618055126847542,0.8593958777115955,-1.515350209722535,-0.175907969757974,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12260577215522644,-1.6942366707886225,-1.5842996899477149,1.0131849767138847,1.6168530899521167,0.6210010581728188,-1.383680075400567,0.45506057552770374,-1.1827215796560782,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6136685654668386,0.9911224626654855,-0.18643959073279057,0.3521092400485068,0.8892622082743228,-1.2565573355700728,1.2074593876772757,0.4936960811208455,-0.20054070065362892,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6215118011113728,1.217808623281741,0.5124904588746716,1.6826556943516635,1.4080661412967497,0.20683376543541632,1.4395017276543958,1.652761248915104,-0.3799162470357882,1.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1175901832891058,0.956247668724523,0.5124904588746716,-0.9724794858226234,0.6488408734590517,-0.15211122160366589,-0.4168369921625657,-0.008565491589999577,0.8500945375078455,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.37064496324409285,-1.467550510172367,0.16302543407094053,-1.7373512314693456,-1.22391478720727,-0.4420283265198477,1.323480557665836,-0.5494625698939868,1.2761422510790934,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1175901832891058,0.9213728747835606,1.5608855332858649,-1.34808718287811,1.3511242462089224,-1.0908904184751116,-1.3450063520710467,0.7255091146796974,-0.8992973779706726,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12260577215522644,-1.5721748919952543,0.16302543407094053,-0.00933918034385192,0.29453574846812597,-1.629307899033735,-0.26214209884448575,1.0345931594248323,1.2557956153592824,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6136685654668386,-1.3629261283494793,0.5124904588746716,-0.34297197253733386,-0.6798033452569198,-1.0218625363522111,-1.1516377354234466,0.6482381034934134,-0.39895734801812943,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3628017275995585,-0.19462053132723778,0.8619554836784027,0.028921815885201145,-0.7810333809686129,1.1939324797928923,1.6328703443019958,0.8414156314591231,-0.497857762564184,0.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3734726100225064,-0.07255875253386875,-0.18643959073279057,1.677626443077875,-1.7300649657657354,-1.4360298290896139,0.9754170477001556,0.6482381034934134,-0.11087756019344494,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6215118011113728,1.1131842414588538,-1.5842996899477149,-1.2287004949480214,0.42740017033972316,-1.3600991587544233,0.43398492108687486,-1.1289951537911156,0.5674832159419964,1.0,1.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6215118011113728,0.6423745232558608,0.5124904588746716,0.12563818653498138,-0.45203576490561037,0.2551532829214466,-1.499701245389127,1.073228665017975,-1.7216118334603214,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.610840918688425,-1.188552158644667,-1.2348346651439839,0.6567658075953146,-1.6921037023738505,-1.5671828051231247,-1.1516377354234466,0.4164250699345616,0.39712324906764684,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.610840918688425,-0.9444286010579298,-0.18643959073279057,0.6162996781154465,1.4586811591525963,-0.5524729379164883,-0.49418443882160584,-0.3949205475214189,-1.5195002764614727,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1147625365106921,-0.7351798374121558,0.5124904588746716,-1.527244587869763,-0.015481235898934036,1.6840304428654853,-0.9582691187758463,0.5709670923071295,-0.6761494687869345,1.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6136685654668386,-1.2931765404675546,0.5124904588746716,0.7743729143054473,0.08574879981275903,1.118001809457702,-0.6488793321396861,1.1891351817974003,-0.6114639174549445,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1147625365106921,-0.7177424404416741,1.211420508482134,-0.5405441745007049,0.224940098916337,0.9385293159381608,1.6328703443019958,1.2664061929836845,-1.2987171094437173,2.0,1.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.610840918688425,0.8167484929606731,-0.18643959073279057,-0.407152956100528,-0.4583626421375912,0.0411668483404553,1.0527644943591954,-0.5880980754871287,-0.9132887691194046,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1175901832891058,-0.8921164101464865,0.16302543407094053,0.8250136059776723,0.3388238890919917,-0.5041534204304581,-1.499701245389127,-1.3221726817568253,-0.609936688139414,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.12260577215522644,1.1829338293407787,1.5608855332858649,1.4136681243004947,-1.122684751495577,-0.32468092691091693,-1.538374968718647,-0.974453131418548,-0.2834052073866121,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8667233454218257,-0.08999614950435036,0.16302543407094053,-0.30598763240085786,0.5602645922113203,0.2827644357706068,-1.5770486920481672,0.3777895643414198,-0.3271529374572953,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6215118011113728,-0.5956806616483058,-1.5842996899477149,0.35779616264271386,1.3637780006728841,1.3803077615247235,0.7820484310525554,0.03007001400314222,-0.8204972718354724,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3656293743779722,-0.2992449131501252,1.5608855332858649,0.34847270451207507,-1.2428954189032124,-0.24184746836343643,0.0472476877916745,-0.04720099718314138,-0.9693774973688108,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3628017275995585,0.7469989050787482,0.5124904588746716,-1.6677541311497637,0.28188199400416436,0.8349874927538101,-1.2289851820824866,-0.7040045922665543,-1.6164547052667704,1.0,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6215118011113728,0.06694042322998037,1.5608855332858649,1.4019847867260014,-1.185953523815385,0.8487930691783903,1.555522897642956,-1.476714704129393,0.3019423768868362,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6186841543329593,-1.7116740677591042,0.5124904588746716,-1.021534029016192,0.5159764515874545,0.3655978943180873,-1.0356165654348866,-0.7040045922665543,0.31938235036095985,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.37064496324409285,1.4793695778389593,-0.5359046155365217,1.2341238538262427,0.5918989783712244,1.2284464208543426,0.7820484310525554,0.6482381034934134,1.26510678763784,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3734726100225064,-1.5024253041133293,-0.5359046155365217,1.4423348565610896,-0.6798033452569198,-1.125404359536562,1.7488915142905563,0.4164250699345616,-0.8168762603938111,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8667233454218257,1.5491191657208843,0.16302543407094053,0.5869752745344331,-0.5659195550812651,0.01355569549129513,1.7102177909610363,-0.7812756034528383,1.378097124256209,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.3628017275995585,-1.6244870829066975,-0.8853696403402528,1.212884938831551,-1.5972005438941381,-1.643113475458315,0.43398492108687486,0.918686642645407,1.1065705315934047,2.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6186841543329593,0.956247668724523,1.5608855332858649,0.5082094622772522,0.47801518819556965,0.8695014338152603,-1.1903114587529666,1.5754902377288196,0.16207773086130745,1.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1147625365106921,0.13669001111190532,0.16302543407094053,-1.1033173920376462,0.4716883109635889,1.4769467964967842,1.7102177909610363,-0.8585466146391223,-1.4291720522671059,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3628017275995585,0.0320656292890179,-0.5359046155365217,0.8064827493611744,1.540930563168347,-1.442932617301904,0.7820484310525554,0.9959576538316907,1.3769393859041132,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1175901832891058,-1.467550510172367,1.5608855332858649,-0.1489976195621346,1.0600878935378049,1.5390718904073946,1.1301119410182359,0.9959576538316907,-1.118553315672897,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.610840918688425,-0.8921164101464865,0.8619554836784027,1.2337756748919035,-1.053089101943788,-0.8492928310449601,1.6715440676315165,0.10734102518942616,0.24031128418590753,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6215118011113728,0.9911224626654855,-0.18643959073279057,-0.5967170425740973,0.5982258556032052,0.7107373049325895,-1.0356165654348866,-1.7085277376882446,-0.03072265385898377,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.3628017275995585,1.374745196016072,0.8619554836784027,-0.7941731848926886,1.33214361451298,-1.4498354055141938,-0.6102056088101661,-0.7426400978596963,0.3967044926424207,0.0,0.0,0.0,0.0,1.0
